"fipscty","naics","est"
"105","812210",2
"105","81222/",1
"105","812220",1
"105","8129//",1
"105","81291/",1
"105","812910",1
"105","813///",6
"105","8131//",6
"105","81311/",6
"105","813110",6
"105","99----",1
"107","------",6301
"107","11----",91
"107","113///",2
"107","1133//",2
"107","11331/",2
"107","113310",2
"107","115///",89
"107","1151//",71
"107","11511/",71
"107","115111",4
"107","115112",21
"107","115113",6
"107","115114",20
"107","115115",16
"107","115116",4
"107","1152//",15
"107","11521/",15
"107","115210",15
"107","1153//",3
"107","11531/",3
"107","115310",3
"107","21----",5
"107","211///",1
"107","2111//",1
"107","21111/",1
"107","211111",1
"107","212///",2
"107","2123//",2
"107","21232/",2
"107","212321",2
"107","213///",2
"107","2131//",2
"107","21311/",2
"107","213111",2
"107","22----",23
"107","221///",23
"107","2211//",7
"107","22111/",2
"107","221111",2
"107","22112/",5
"107","221122",5
"107","2212//",6
"107","22121/",6
"107","221210",6
"107","2213//",10
"107","22131/",10
"107","221310",10
"107","23----",584
"107","236///",168
"107","2361//",116
"107","23611/",116
"107","236115",44
"107","236116",3
"107","236117",12
"107","236118",57
"107","2362//",52
"107","23621/",7
"107","236210",7
"107","23622/",45
"107","236220",45
"107","237///",45
"107","2371//",27
"107","23711/",22
"107","237110",22
"107","23712/",1
"107","237120",1
"107","23713/",4
"107","237130",4
"107","2372//",5
"107","23721/",5
"107","237210",5
"107","2373//",9
"107","23731/",9
"107","237310",9
"107","2379//",4
"107","23799/",4
"107","237990",4
"107","238///",371
"107","2381//",89
"107","23811/",29
"107","238110",29
"107","23812/",4
"107","238120",4
"107","23813/",11
"107","238130",11
"107","23814/",6
"107","238140",6
"107","23815/",4
"107","238150",4
"107","23816/",20
"107","238160",20
"107","23817/",2
"107","238170",2
"107","23819/",13
"107","238190",13
"107","2382//",142
"107","23821/",63
"107","238210",63
"107","23822/",76
"107","238220",76
"107","23829/",3
"107","238290",3
"107","2383//",82
"107","23831/",19
"107","238310",19
"107","23832/",22
"107","238320",22
"107","23833/",7
"107","238330",7
"107","23834/",13
"107","238340",13
"107","23835/",19
"107","238350",19
"107","23839/",2
"107","238390",2
"107","2389//",58
"107","23891/",19
"107","238910",19
"107","23899/",39
"107","238990",39
"107","31----",243
"107","311///",62
"107","3111//",5
"107","31111/",5
"107","311111",1
"107","311119",4
"107","3112//",1
"107","31122/",1
"107","311225",1
"107","3113//",2
"107","31131/",1
"107","311313",1
"107","31134/",1
"107","311340",1
"107","3114//",11
"107","31141/",2
"107","311411",1
"107","311412",1
"107","31142/",9
"107","311421",7
"107","311423",2
"107","3115//",15
"107","31151/",14
"107","311511",4
"107","311512",1
"107","311513",6
"107","311514",3
"107","31152/",1
"107","311520",1
"107","3116//",2
"107","31161/",2
"107","311612",1
"107","311615",1
"107","3118//",14
"107","31181/",13
"107","311811",11
"107","311812",2
"107","31183/",1
"107","311830",1
"107","3119//",12
"107","31191/",9
"107","311911",8
"107","311919",1
"107","31192/",1
"107","311920",1
"107","31199/",2
"107","311999",2
"107","312///",5
"107","3121//",5
"107","31211/",1
"107","312111",1
"107","31213/",4
"107","312130",4
"107","313///",1
"107","3131//",1
"107","31311/",1
"107","313110",1
"107","314///",1
"107","3149//",1
"107","31499/",1
"107","314999",1
"107","321///",10
"107","3212//",1
"107","32121/",1
"107","321214",1
"107","3219//",9
"107","32191/",2
"107","321911",1
"107","321912",1
"107","32192/",5
"107","321920",5
"107","32199/",2
"107","321991",1
"107","321999",1
"107","322///",9
"107","3222//",9
"107","32221/",8
"107","322211",7
"107","322219",1
"107","32222/",1
"107","322220",1
"107","323///",13
"107","3231//",13
"107","32311/",12
"107","323111",8
"107","323113",3
"107","323117",1
"107","32312/",1
"107","323120",1
"107","324///",1
"107","3241//",1
"107","32412/",1
"107","324121",1
"107","325///",14
"107","3251//",1
"107","32519/",1
"107","325193",1
"107","3253//",3
"107","32531/",3
"107","325312",1
"107","325314",2
"107","3254//",4
"107","32541/",4
"107","325413",1
"107","325414",3
"107","3255//",4
"107","32551/",2
"107","325510",2
"107","32552/",2
"107","325520",2
"107","3256//",1
"107","32561/",1
"107","325611",1
"107","3259//",1
"107","32599/",1
"107","325991",1
"107","326///",14
"107","3261//",14
"107","32612/",2
"107","326121",1
"107","326122",1
"107","32614/",3
"107","326140",3
"107","32619/",9
"107","326191",1
"107","326199",8
"107","327///",17
"107","3271//",1
"107","32712/",1
"107","327120",1
"107","3272//",1
"107","32721/",1
"107","327215",1
"107","3273//",13
"107","32732/",9
"107","327320",9
"107","32733/",2
"107","327332",2
"107","32739/",2
"107","327390",2
"107","3279//",2
"107","32799/",2
"107","327991",1
"107","327999",1
"107","332///",40
"107","3321//",2
"107","33211/",2
"107","332119",2
"107","3323//",9
"107","33231/",3
"107","332311",1
"107","332312",1
"107","332313",1
"107","33232/",6
"107","332321",3
"107","332322",3
"107","3324//",1
"107","33241/",1
"107","332410",1
"107","3326//",1
"107","33261/",1
"107","332618",1
"107","3327//",20
"107","33271/",15
"107","332710",15
"107","33272/",5
"107","332721",3
"107","332722",2
"107","3328//",3
"107","33281/",3
"107","332812",2
"107","332813",1
"107","3329//",4
"107","33291/",2
"107","332911",1
"107","332913",1
"107","33299/",2
"107","332999",2
"107","333///",30
"107","3331//",18
"107","33311/",18
"107","333111",18
"107","3332//",2
"107","33324/",2
"107","333241",2
"107","3333//",1
"107","33331/",1
"107","333318",1
"107","3335//",3
"107","33351/",3
"107","333511",1
"107","333515",1
"107","333517",1
"107","3336//",1
"107","33361/",1
"107","333612",1
"107","3339//",5
"107","33391/",1
"107","333911",1
"107","33392/",2
"107","333922",1
"107","333924",1
"107","33399/",2
"107","333993",2
"107","334///",5
"107","3344//",1
"107","33441/",1
"107","334413",1
"107","3345//",3
"107","33451/",3
"107","334510",1
"107","334511",1
"107","334513",1
"107","3346//",1
"107","33461/",1
"107","334614",1
"107","335///",4
"107","3353//",2
"107","33531/",2
"107","335313",2
"107","3359//",2
"107","33599/",2
"107","335999",2
"107","336///",5
"107","3361//",1
"107","33612/",1
"107","336120",1
"107","3363//",2
"107","33635/",1
"107","336350",1
"107","33639/",1
"107","336390",1
"107","3364//",1
"107","33641/",1
"107","336412",1
"107","3369//",1
"107","33699/",1
"107","336991",1
"107","337///",3
"107","3371//",3
"107","33711/",3
"107","337110",3
"107","339///",9
"107","3391//",4
"107","33911/",4
"107","339113",1
"107","339116",3
"107","3399//",5
"107","33992/",1
"107","339920",1
"107","33995/",2
"107","339950",2
"107","33999/",2
"107","339999",2
"107","42----",365
"107","423///",165
"107","4231//",21
"107","42311/",1
"107","423110",1
"107","42312/",16
"107","423120",16
"107","42313/",4
"107","423130",4
"107","4232//",4
"107","42321/",1
"107","423210",1
"107","42322/",3
"107","423220",3
"107","4233//",8
"107","42331/",2
"107","423310",2
"107","42332/",4
"107","423320",4
"107","42333/",1
"107","423330",1
"107","42339/",1
"107","423390",1
"107","4234//",12
"107","42341/",1
"107","423410",1
"107","42342/",4
"107","423420",4
"107","42343/",1
"107","423430",1
"107","42344/",1
"107","423440",1
"107","42345/",3
"107","423450",3
"107","42346/",1
"107","423460",1
"107","42349/",1
"107","423490",1
"107","4235//",3
"107","42351/",3
"107","423510",3
"107","4236//",14
"107","42361/",11
"107","423610",11
"107","42369/",3
"107","423690",3
"107","4237//",14
"107","42371/",3
"107","423710",3
"107","42372/",5
"107","423720",5
"107","42373/",1
"107","423730",1
"107","42374/",5
"107","423740",5
"107","4238//",68
"107","42382/",41
"107","423820",41
"107","42383/",16
"107","423830",16
"107","42384/",6
"107","423840",6
"107","42385/",3
"107","423850",3
"107","42386/",2
"107","423860",2
"107","4239//",21
"107","42391/",1
"107","423910",1
"107","42392/",2
"107","423920",2
"107","42393/",12
"107","423930",12
"107","42394/",4
"107","423940",4
"107","42399/",2
"107","423990",2
"107","424///",165
"107","4241//",7
"107","42411/",1
"107","424110",1
"107","42413/",6
"107","424130",6
"107","4242//",6
"107","42421/",6
"107","424210",6
"107","4243//",2
"107","42431/",1
"107","424310",1
"107","42433/",1
"107","424330",1
"107","4244//",62
"107","42441/",1
"107","424410",1
"107","42442/",3
"107","424420",3
"107","42443/",3
"107","424430",3
"107","42444/",1
"107","424440",1
"107","42445/",2
"107","424450",2
"107","42447/",1
"107","424470",1
"107","42448/",43
"107","424480",43
"107","42449/",8
"107","424490",8
"107","4245//",13
"107","42451/",6
"107","424510",6
"107","42452/",2
"107","424520",2
"107","42459/",5
"107","424590",5
"107","4246//",7
"107","42469/",7
"107","424690",7
"107","4247//",7
"107","42471/",4
"107","424710",4
"107","42472/",3
"107","424720",3
"107","4248//",1
"107","42481/",1
"107","424810",1
"107","4249//",60
"107","42491/",45
"107","424910",45
"107","42493/",3
"107","424930",3
"107","42494/",2
"107","424940",2
"107","42495/",2
"107","424950",2
"107","42499/",8
"107","424990",8
"107","425///",35
"107","4251//",35
"107","42512/",35
"107","425120",35
"107","44----",1088
"107","441///",145
"107","4411//",42
"107","44111/",27
"107","441110",27
"107","44112/",15
"107","441120",15
"107","4412//",12
"107","44121/",1
"107","441210",1
"107","44122/",11
"107","441222",1
"107","441228",10
"107","4413//",91
"107","44131/",48
"107","441310",48
"107","44132/",43
"107","441320",43
"107","442///",49
"107","4421//",24
"107","44211/",24
"107","442110",24
"107","4422//",25
"107","44221/",13
"107","442210",13
"107","44229/",12
"107","442291",4
"107","442299",8
"107","443///",34
"107","4431//",34
"107","44314/",34
"107","443141",4
"107","443142",30
"107","444///",79
"107","4441//",50
"107","44411/",8
"107","444110",8
"107","44412/",6
"107","444120",6
"107","44413/",14
"107","444130",14
"107","44419/",22
"107","444190",22
"107","4442//",29
"107","44421/",6
"107","444210",6
"107","44422/",23
"107","444220",23
"107","445///",210
